target_x,target_y,aiming_trials.thisN,aim report,aim_swipe_mouse.x,aim_swipe_mouse.y,p_id
-0.3,0.3,9.0,30.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.046296296296296294, -0.05277777777777778, -0.06296296296296296, -0.07407407407407407, -0.08796296296296297, -0.10185185185185185, -0.11666666666666667, -0.13240740740740742, -0.14444444444444443, -0.14722222222222223, -0.1259259259259259, -0.08611111111111111, -0.028703703703703703, 0.026851851851851852, 0.07685185185185185, 0.12037037037037036, 0.14814814814814814, 0.1537037037037037, 0.1537037037037037, 0.16203703703703703]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.3537037037037037, -0.35555555555555557, -0.3574074074074074, -0.3574074074074074, -0.35462962962962963, -0.3509259259259259, -0.3453703703703704, -0.3388888888888889, -0.33425925925925926, -0.33425925925925926, -0.3351851851851852, -0.3351851851851852, -0.33796296296296297, -0.35185185185185186, -0.37037037037037035, -0.38425925925925924, -0.39351851851851855, -0.39444444444444443, -0.39444444444444443, -0.3972222222222222]",701
-0.3,0.3,10.0,37.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10648148148148148, 0.12222222222222222, 0.13703703703703704, 0.15462962962962962, 0.17592592592592593, 0.1925925925925926, 0.1935185185185185, 0.18703703703703703, 0.18703703703703703, 0.18703703703703703, 0.18703703703703703, 0.18703703703703703, 0.18703703703703703, 0.18703703703703703, 0.18703703703703703, 0.1398148148148148]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.3962962962962963, -0.4074074074074074, -0.41759259259259257, -0.41944444444444445, -0.41759259259259257, -0.4148148148148148, -0.4148148148148148, -0.41203703703703703, -0.41203703703703703, -0.41203703703703703, -0.41203703703703703, -0.41203703703703703, -0.41203703703703703, -0.41203703703703703, -0.41203703703703703, -0.40370370370370373]",701
-0.3,-0.3,11.0,54.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07777777777777778, 0.06018518518518518, 0.037037037037037035, 0.001851851851851852, -0.02962962962962963, -0.05092592592592592, -0.05648148148148148, -0.03888888888888889, -0.01574074074074074, 0.014814814814814815, 0.040740740740740744, 0.06111111111111111, 0.06759259259259259, 0.06666666666666667, 0.06851851851851852, 0.075, 0.08055555555555556, 0.09166666666666666, 0.10925925925925926, 0.12685185185185185, 0.14074074074074075, 0.14537037037037037, 0.14537037037037037, 0.1537037037037037, 0.14907407407407408, 0.1361111111111111, 0.11574074074074074, 0.09444444444444444, 0.07314814814814814, 0.05277777777777778, 0.032407407407407406, 0.010185185185185186, -0.012962962962962963, -0.03611111111111111, -0.05648148148148148]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.27685185185185185, -0.2796296296296296, -0.2824074074074074, -0.2851851851851852, -0.2861111111111111, -0.2833333333333333, -0.27685185185185185, -0.2611111111111111, -0.24351851851851852, -0.21574074074074073, -0.18425925925925926, -0.15, -0.1175925925925926, -0.08981481481481482, -0.06851851851851852, -0.03981481481481482, -0.012037037037037037, 0.017592592592592594, 0.046296296296296294, 0.07037037037037037, 0.08888888888888889, 0.09907407407407408, 0.09907407407407408, 0.12222222222222222, 0.11296296296296296, 0.09259259259259259, 0.06574074074074074, 0.037037037037037035, 0.006481481481481481, -0.025, -0.058333333333333334, -0.09351851851851851, -0.13055555555555556, -0.1712962962962963, -0.2074074074074074]",701
-0.3,-0.3,12.0,54.0,"[0.0, 0.0, -0.012962962962962963, -0.012962962962962963, -0.014814814814814815, -0.014814814814814815, -0.014814814814814815, -0.014814814814814815, -0.014814814814814815, -0.01574074074074074, -0.01574074074074074, -0.016666666666666666, -0.016666666666666666, -0.018518518518518517, -0.020370370370370372, -0.022222222222222223, -0.025, -0.027777777777777776, -0.02962962962962963, -0.03148148148148148, -0.030555555555555555, -0.023148148148148147, -0.007407407407407408, 0.014814814814814815, 0.037037037037037035, 0.05925925925925926, 0.07407407407407407, 0.08148148148148149, 0.0824074074074074, 0.0824074074074074, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08148148148148149, 0.019444444444444445, -0.041666666666666664]","[0.0, 0.0, -0.275, -0.275, -0.2759259259259259, -0.2759259259259259, -0.2759259259259259, -0.2759259259259259, -0.2759259259259259, -0.27314814814814814, -0.2722222222222222, -0.2712962962962963, -0.2712962962962963, -0.26944444444444443, -0.26666666666666666, -0.2638888888888889, -0.262037037037037, -0.25833333333333336, -0.25462962962962965, -0.24074074074074073, -0.21851851851851853, -0.18425925925925926, -0.13703703703703704, -0.08611111111111111, -0.037037037037037035, 0.012037037037037037, 0.04722222222222222, 0.0712962962962963, 0.09259259259259259, 0.10462962962962963, 0.10555555555555556, 0.1037037037037037, 0.1037037037037037, 0.1037037037037037, 0.1037037037037037, 0.1037037037037037, 0.1037037037037037, 0.1037037037037037, 0.0962962962962963, -0.03611111111111111, -0.17685185185185184]",701
-0.3,0.3,13.0,38.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.044444444444444446, 0.044444444444444446, 0.044444444444444446, 0.044444444444444446, 0.044444444444444446, 0.03425925925925926, 0.03148148148148148, 0.028703703703703703, 0.027777777777777776, 0.026851851851851852, 0.025925925925925925, 0.025, 0.024074074074074074, 0.024074074074074074, 0.028703703703703703, 0.03888888888888889, 0.062037037037037036, 0.09351851851851851, 0.13796296296296295, 0.16296296296296298, 0.17407407407407408, 0.17407407407407408, 0.17407407407407408, 0.17407407407407408, 0.17407407407407408, 0.17407407407407408, 0.17407407407407408, 0.17407407407407408, 0.17407407407407408]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.13055555555555556, -0.13148148148148148, -0.13148148148148148, -0.13148148148148148, -0.13148148148148148, -0.1259259259259259, -0.12777777777777777, -0.12962962962962962, -0.13148148148148148, -0.13333333333333333, -0.13518518518518519, -0.13796296296296295, -0.14444444444444443, -0.1527777777777778, -0.17592592592592593, -0.20925925925925926, -0.2462962962962963, -0.2722222222222222, -0.30092592592592593, -0.31666666666666665, -0.32592592592592595, -0.3296296296296296, -0.3296296296296296, -0.3296296296296296, -0.3296296296296296, -0.3296296296296296, -0.3296296296296296, -0.3296296296296296, -0.3296296296296296]",701
-0.3,-0.3,14.0,54.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.11574074074074074, -0.10833333333333334, -0.09444444444444444, -0.06944444444444445, -0.03333333333333333, 0.0, 0.003703703703703704, 0.003703703703703704, 0.003703703703703704, 0.003703703703703704, 0.003703703703703704, 0.1259259259259259, 0.10925925925925926, 0.09722222222222222, 0.08518518518518518, 0.07314814814814814, 0.06944444444444445, 0.06944444444444445, 0.06851851851851852, 0.06666666666666667, 0.06481481481481481, 0.06481481481481481, 0.06481481481481481, 0.06481481481481481, 0.06481481481481481, 0.06481481481481481, 0.06481481481481481, 0.06481481481481481, 0.04722222222222222]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.3287037037037037, -0.33055555555555555, -0.33425925925925926, -0.3351851851851852, -0.33425925925925926, -0.3296296296296296, -0.3287037037037037, -0.3287037037037037, -0.3287037037037037, -0.3287037037037037, -0.3287037037037037, -0.09907407407407408, -0.07222222222222222, -0.05277777777777778, -0.04351851851851852, -0.046296296296296294, -0.05555555555555555, -0.06481481481481481, -0.06944444444444445, -0.07685185185185185, -0.08148148148148149, -0.08148148148148149, -0.08148148148148149, -0.08148148148148149, -0.08148148148148149, -0.08148148148148149, -0.08148148148148149, -0.08148148148148149, -0.18518518518518517]",701
0.3,-0.3,15.0,76.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.017592592592592594, -0.009259259259259259, 0.001851851851851852, 0.013888888888888888, 0.020370370370370372, 0.019444444444444445, 0.019444444444444445, 0.019444444444444445, 0.019444444444444445, 0.019444444444444445, 0.019444444444444445, -0.4203703703703704, -0.42407407407407405, -0.42685185185185187, -0.41759259259259257, -0.4101851851851852, -0.4101851851851852, -0.4101851851851852, -0.4101851851851852, -0.4101851851851852, -0.4101851851851852, -0.4101851851851852, -0.4046296296296296]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.27870370370370373, -0.2861111111111111, -0.29074074074074074, -0.2898148148148148, -0.2824074074074074, -0.28055555555555556, -0.28055555555555556, -0.28055555555555556, -0.28055555555555556, -0.28055555555555556, -0.28055555555555556, -0.11296296296296296, -0.11388888888888889, -0.10833333333333334, -0.10555555555555556, -0.10648148148148148, -0.10648148148148148, -0.10648148148148148, -0.10648148148148148, -0.10648148148148148, -0.10648148148148148, -0.10648148148148148, -0.10740740740740741]",701
-0.3,-0.3,0.0,89.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07777777777777778, 0.07777777777777778, 0.07777777777777778, 0.075, 0.07407407407407407, 0.07407407407407407, 0.07407407407407407, 0.07407407407407407, 0.07685185185185185, 0.07962962962962963, 0.08148148148148149, 0.0824074074074074, 0.0824074074074074, 0.0824074074074074, 0.08148148148148149, 0.08148148148148149, 0.08055555555555556, 0.08055555555555556, 0.08055555555555556, 0.08055555555555556, 0.08055555555555556, 0.08055555555555556, 0.08055555555555556, 0.08055555555555556, 0.08055555555555556, 0.08055555555555556, 0.08055555555555556, 0.08055555555555556, 0.0787037037037037, 0.08703703703703704]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.1648148148148148, -0.1648148148148148, -0.1648148148148148, -0.1648148148148148, -0.16574074074074074, -0.16574074074074074, -0.16574074074074074, -0.16574074074074074, -0.1648148148148148, -0.1648148148148148, -0.1648148148148148, -0.1648148148148148, -0.16574074074074074, -0.16574074074074074, -0.16574074074074074, -0.16574074074074074, -0.16574074074074074, -0.16574074074074074, -0.16574074074074074, -0.16574074074074074, -0.16574074074074074, -0.16574074074074074, -0.16574074074074074, -0.16574074074074074, -0.16574074074074074, -0.16574074074074074, -0.16574074074074074, -0.16574074074074074, -0.16574074074074074, -0.19537037037037036]",702
-0.3,-0.3,1.0,50.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.07777777777777778, -0.06944444444444445, -0.06944444444444445, -0.06944444444444445, -0.06944444444444445, -0.06944444444444445, -0.07592592592592592, -0.21388888888888888]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05185185185185185, 0.04259259259259259, 0.04259259259259259, 0.04259259259259259, 0.04259259259259259, 0.04259259259259259, 0.032407407407407406, -0.01574074074074074]",702
-0.3,-0.3,2.0,50.0,"[0.0, -0.5787037037037037, -0.575925925925926, -0.5712962962962963, -0.5657407407407408, -0.5601851851851852, -0.5527777777777778, -0.5444444444444444, -0.5398148148148149, -0.5388888888888889, -0.5407407407407407, -0.5425925925925926, -0.5435185185185185, -0.5435185185185185, -0.5435185185185185, -0.5435185185185185, -0.5435185185185185, -0.5435185185185185, -0.5435185185185185, -0.5435185185185185, -0.5435185185185185]","[0.0, -0.2537037037037037, -0.2518518518518518, -0.24814814814814815, -0.24259259259259258, -0.2361111111111111, -0.22592592592592592, -0.21481481481481482, -0.2074074074074074, -0.20092592592592592, -0.19444444444444445, -0.18333333333333332, -0.16944444444444445, -0.15648148148148147, -0.14629629629629629, -0.14537037037037037, -0.14537037037037037, -0.14537037037037037, -0.14537037037037037, -0.14537037037037037, -0.1361111111111111]",702
-0.3,0.3,3.0,35.0,"[0.0, 0.0, -0.2657407407407407, -0.26944444444444443, -0.2722222222222222, -0.27314814814814814, -0.2657407407407407, -0.24444444444444444, -0.2222222222222222, -0.2037037037037037, -0.2, -0.2, -0.2, -0.2, -0.2, -0.19814814814814816]","[0.0, 0.0, -0.05462962962962963, -0.05925925925925926, -0.06574074074074074, -0.07037037037037037, -0.075, -0.0824074074074074, -0.09166666666666666, -0.09907407407407408, -0.10092592592592593, -0.10092592592592593, -0.10092592592592593, -0.10092592592592593, -0.10092592592592593, -0.10092592592592593]",702
0.3,0.3,4.0,11.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.5722222222222222, -0.5574074074074075, -0.5555555555555556, -0.5324074074074074, -0.2638888888888889, -0.2638888888888889, -0.2814814814814815, -0.2935185185185185, -0.2935185185185185, -0.2935185185185185, -0.2935185185185185, -0.2935185185185185, -0.2935185185185185, -0.2935185185185185, -0.2935185185185185, -0.2935185185185185, -0.2935185185185185, -0.2935185185185185, -0.2935185185185185, -0.5203703703703704, -0.525, -0.5296296296296297, -0.5324074074074074, -0.5333333333333333, -0.5333333333333333, -0.5287037037037037, -0.5287037037037037, -0.5287037037037037, -0.5287037037037037, -0.5287037037037037, -0.5287037037037037, -0.5287037037037037, -0.5287037037037037]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.11666666666666667, -0.10833333333333334, -0.10648148148148148, -0.0787037037037037, 0.22685185185185186, 0.23425925925925925, 0.22962962962962963, 0.22592592592592592, 0.22592592592592592, 0.22592592592592592, 0.22592592592592592, 0.22592592592592592, 0.22592592592592592, 0.22592592592592592, 0.22592592592592592, 0.22592592592592592, 0.22592592592592592, 0.22592592592592592, 0.22592592592592592, -0.06481481481481481, -0.075, -0.08518518518518518, -0.09444444444444444, -0.1, -0.10185185185185185, -0.09814814814814815, -0.09722222222222222, -0.09722222222222222, -0.09722222222222222, -0.09722222222222222, -0.09722222222222222, -0.09722222222222222, -0.09722222222222222]",702
0.3,-0.3,5.0,79.0,"[0.0, 0.0, -0.4601851851851852, -0.4638888888888889, -0.46944444444444444, -0.4777777777777778, -0.4861111111111111, -0.49537037037037035, -0.5055555555555555, -0.5138888888888888, -0.5138888888888888, -0.5138888888888888, -0.5138888888888888, -0.525]","[0.0, 0.0, -0.03611111111111111, -0.03796296296296296, -0.04259259259259259, -0.04722222222222222, -0.05092592592592592, -0.05277777777777778, -0.05185185185185185, -0.04814814814814815, -0.04814814814814815, -0.04814814814814815, -0.04814814814814815, -0.04259259259259259]",702
-0.3,-0.3,6.0,56.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.4166666666666667, -0.4027777777777778, -0.4027777777777778, -0.4027777777777778, -0.4027777777777778, -0.4027777777777778, -0.4027777777777778, -0.4027777777777778, -0.4027777777777778, -0.3962962962962963]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11388888888888889, 0.11203703703703703, 0.11203703703703703, 0.11203703703703703, 0.11203703703703703, 0.11203703703703703, 0.11203703703703703, 0.11203703703703703, 0.11203703703703703, 0.1111111111111111]",702
-0.3,0.3,7.0,34.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.3712962962962963, -0.3712962962962963, -0.3712962962962963, -0.3712962962962963, -0.3712962962962963, -0.3712962962962963, -0.3712962962962963, -0.3712962962962963, -0.3712962962962963, -0.43796296296296294, -0.7824074074074074, -0.887962962962963, -0.887962962962963, -0.887962962962963, -0.887962962962963, -0.887962962962963, -0.887962962962963, -0.887962962962963, -0.887962962962963, -0.887962962962963, -0.887962962962963, -0.887962962962963, -0.887962962962963, -0.887962962962963, -0.887962962962963, -0.887962962962963, -0.887962962962963, -0.12777777777777777, -0.12777777777777777, -0.12777777777777777, -0.12777777777777777, -0.12777777777777777, -0.12777777777777777, -0.12777777777777777, -0.12777777777777777, -0.12777777777777777, -0.13240740740740742, -0.36018518518518516, -0.8416666666666667, -0.8833333333333333, -0.8833333333333333, -0.8833333333333333, -0.8833333333333333, -0.8833333333333333, -0.8833333333333333, -0.8833333333333333, -0.8833333333333333, -0.8833333333333333, -0.8833333333333333, -0.8833333333333333, -0.8833333333333333, -0.8833333333333333, -0.8833333333333333, -0.8833333333333333, -0.8833333333333333, -0.8833333333333333, -0.008333333333333333, 0.0, 0.009259259259259259, 0.009259259259259259, 0.009259259259259259, 0.009259259259259259, 0.009259259259259259, 0.009259259259259259, 0.009259259259259259, 0.007407407407407408, -0.09259259259259259, -0.13148148148148148, -0.18611111111111112]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11018518518518519, 0.11018518518518519, 0.11018518518518519, 0.11018518518518519, 0.11018518518518519, 0.11018518518518519, 0.11018518518518519, 0.11018518518518519, 0.11018518518518519, 0.0712962962962963, -0.07962962962962963, -0.06759259259259259, -0.06759259259259259, -0.06759259259259259, -0.06759259259259259, -0.06759259259259259, -0.06759259259259259, -0.06759259259259259, -0.06759259259259259, -0.06759259259259259, -0.06759259259259259, -0.06759259259259259, -0.06759259259259259, -0.06759259259259259, -0.06759259259259259, -0.06759259259259259, -0.06759259259259259, -0.1287037037037037, -0.1287037037037037, -0.1287037037037037, -0.1287037037037037, -0.1287037037037037, -0.1287037037037037, -0.1287037037037037, -0.1287037037037037, -0.1287037037037037, -0.12962962962962962, 0.000925925925925926, 0.25, 0.26851851851851855, 0.26851851851851855, 0.26851851851851855, 0.26851851851851855, 0.26851851851851855, 0.26851851851851855, 0.26851851851851855, 0.26851851851851855, 0.26851851851851855, 0.26851851851851855, 0.26851851851851855, 0.26851851851851855, 0.26851851851851855, 0.26851851851851855, 0.26851851851851855, 0.26851851851851855, 0.26851851851851855, -0.14444444444444443, -0.14629629629629629, -0.14814814814814814, -0.14814814814814814, -0.14814814814814814, -0.14814814814814814, -0.14814814814814814, -0.14814814814814814, -0.14814814814814814, -0.13425925925925927, -0.08055555555555556, -0.06018518518518518, -0.032407407407407406]",702
0.3,-0.3,8.0,78.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.5527777777777778, -0.5537037037037037, -0.5537037037037037, -0.5537037037037037, -0.5537037037037037, -0.5537037037037037, -0.5537037037037037, -0.5537037037037037, -0.5537037037037037, -0.5537037037037037, -0.5537037037037037, -0.5444444444444444]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14814814814814814, 0.14629629629629629, 0.14537037037037037, 0.14537037037037037, 0.14537037037037037, 0.14537037037037037, 0.14537037037037037, 0.14537037037037037, 0.14537037037037037, 0.14537037037037037, 0.14537037037037037, 0.13796296296296295]",702
0.3,-0.3,9.0,78.0,"[0.0, 0.0, -0.4537037037037037, -0.4583333333333333, -0.46574074074074073, -0.4787037037037037, -0.4925925925925926, -0.4925925925925926, -0.4925925925925926, -0.4925925925925926, -0.5018518518518519]","[0.0, 0.0, 0.06018518518518518, 0.06296296296296296, 0.06666666666666667, 0.07407407407407407, 0.08148148148148149, 0.08148148148148149, 0.08148148148148149, 0.08148148148148149, 0.08703703703703704]",702
