,participant_id,condition,Trial,ITs,block,MTs
9650,4,Sudden,689,1.12092555873096,10,0.18032779963687062
9651,5,Gradual,689,0.6004687764216214,10,0.2201558763626963
9652,6,Sudden,689,1.1666260184720159,10,0.1500154845416546
9653,7,Gradual,689,0.9166297912597656,10,0.4166602776385844
9654,8,Sudden,689,0.7505412208847702,10,0.2802649054210633
9655,9,Gradual,689,1.0608156649395823,10,1.7511195696424693
9656,10,Sudden,689,1.0000172052532434,10,0.1666435250081122
9657,11,Gradual,689,8.699444726109505,10,0.2333241170272231
9658,12,Sudden,689,0.8806772357784212,10,0.17009218549355865
9659,13,Gradual,689,2.549857845684528,10,1.96647277093507
9660,0,Sudden,690,2.54157109442167,10,0.18014820071402937
9661,1,Gradual,690,1.100022698752582,10,0.29994886741042137
9662,2,Sudden,690,1.5498946863226593,10,0.7833159975707531
9663,3,Gradual,690,1.266649279743433,10,0.0999842737801373
9664,4,Sudden,690,1.690989179071039,10,0.2201459186617285
9665,5,Gradual,690,0.0001370408572256565,10,0.5302908647572622
9666,6,Sudden,690,1.0500130094587803,10,0.1333572594448924
9667,7,Gradual,690,1.3499896465800703,10,0.3499268628656864
9668,8,Sudden,690,0.9106614184565842,10,0.17014199122786522
9669,9,Gradual,690,1.070810291916132,10,0.20011560944840312
9670,10,Sudden,690,0.9667070936411619,10,0.14988357806578279
9671,11,Gradual,690,0.9666681559756398,10,0.1499976757913828
9672,12,Sudden,690,0.8305818503722548,10,0.2101250272244215
9673,13,Gradual,690,2.466593660210492,10,0.11665407466171018
9674,0,Sudden,691,1.4708770671859384,10,0.13007212022785097
9675,1,Gradual,691,1.0333294293377548,10,1.316579322796315
9676,2,Sudden,691,0.8999516442418098,10,0.26669942727312446
9677,3,Gradual,691,1.0833478979766369,10,0.13331166002899408
9678,4,Sudden,691,0.8606116806622595,10,1.0405543234664947
9679,5,Gradual,691,0.640471734572202,10,0.18012605351395905
9680,6,Sudden,691,0.9666201621294022,10,0.15002574771642685
9681,7,Gradual,691,1.1166534558869898,10,0.5332980379462242
9682,8,Sudden,691,0.900653509888798,10,0.1700798098463565
9683,9,Gradual,691,1.0510703676845878,10,0.15991644747555256
9684,10,Sudden,691,0.7500022640451789,10,0.1499910349957645
9685,11,Gradual,691,0.45004977425560355,10,0.16667401138693094
9686,12,Sudden,691,0.870663289912045,10,0.15029158908873796
9687,13,Gradual,691,1.6332258661386732,10,0.16666148498006805
9688,0,Sudden,692,3.4320616830373183,10,0.9905672877794132
9689,1,Gradual,692,2.13326942268759,10,2.666477208491415
9690,2,Sudden,692,1.11660999013111,10,3.599738360848278
9691,3,Gradual,692,0.9167061340995133,10,0.13327936176210642
9692,4,Sudden,692,0.7904999156016856,10,0.2101158518344164
9693,5,Gradual,692,0.6905257661128417,10,0.20013613533228636
9694,6,Sudden,692,1.066680893767625,10,0.20007195975631475
9695,7,Gradual,692,1.4833127977326512,10,0.36661225417628884
9696,8,Sudden,692,1.1308939654845744,10,0.1900440100580454
9697,9,Gradual,692,0.9406552605796605,10,0.2802075536455959
9698,10,Sudden,692,1.7666109865531325,10,0.8665968598797917
9699,11,Gradual,692,0.6167023545131087,10,0.1666166610084474
9700,12,Sudden,692,0.7505889134481549,10,0.17010637279599905
9701,13,Gradual,692,2.0499014624128904,10,0.13327250132715562
9702,0,Sudden,693,1.030680009513162,10,0.20009574585128576
9703,1,Gradual,693,2.266576274065301,10,2.083224417641759
9704,2,Sudden,693,1.3499679141677916,10,0.4332560207694769
9705,3,Gradual,693,1.0666665462777019,10,0.09997219918295741
9706,4,Sudden,693,1.691050454042852,10,0.17007225309498608
9707,5,Gradual,693,0.5604341238504276,10,0.2301112626446411
9708,6,Sudden,693,0.8666608510538936,10,0.21678844140842557
9709,7,Gradual,693,1.1166576817631721,10,0.28339115669950843
9710,8,Sudden,693,1.1008620897773653,10,0.2701060709077865
9711,9,Gradual,693,0.9607036777306348,10,0.16010238835588098
9712,10,Sudden,693,1.699948807246983,10,0.1666568061336875
9713,11,Gradual,693,1.1333279805257916,10,0.18330446677282453
9714,12,Sudden,693,0.7606058777309954,10,0.1600978602655232
9715,13,Gradual,693,3.33322064420463,10,0.1499026999808848
9716,0,Sudden,694,1.470969432266429,10,0.16000324790365994
9717,1,Gradual,694,2.433243946870789,10,1.2999029872007668
9718,2,Sudden,694,1.799913551658392,10,0.24999351054430008
9719,3,Gradual,694,1.0167178763076663,10,0.1332410261966288
9720,4,Sudden,694,0.890585066517815,10,1.120978080201894
9721,5,Gradual,694,0.7205337954219431,10,0.19010558782611042
9722,6,Sudden,694,1.0166041948832572,10,0.6833379715681076
9723,7,Gradual,694,0.7500031692907214,10,0.3499736492522061
9724,8,Sudden,694,1.0308230300433934,10,0.2100715993437916
9725,9,Gradual,694,1.0407820385880768,10,0.19011253048665822
9726,10,Sudden,694,1.2000390589237213,10,0.2832737388089299
9727,11,Gradual,694,0.5000597652979195,10,0.14997805608436465
9728,12,Sudden,694,0.6604993240907788,10,0.2401230949908495
9729,13,Gradual,694,1.9667652595908294,10,1.3997037080862356
9730,0,Sudden,695,1.0307005351642147,10,1.1306564955739304
9731,1,Gradual,695,1.8666231203824282,10,0.7499515539966524
9732,2,Sudden,695,1.0499245687387884,10,0.2999739204533398
9733,3,Gradual,695,0.9000305170193315,10,0.13329777540639043
9734,4,Sudden,695,1.6915104684885591,10,0.18964731926098466
9735,5,Gradual,695,1.0207689382368699,10,0.2701794208260253
9736,6,Sudden,695,1.0332959247753024,10,0.1666987631469965
9737,7,Gradual,695,1.3666249318048358,10,0.4500413225032389
9738,8,Sudden,695,1.4109970780555159,10,0.1600945401005447
9739,9,Gradual,695,0.25025415956042707,10,0.630401040893048
9740,10,Sudden,695,1.1999992155469954,10,0.14996356703341007
9741,11,Gradual,695,0.8500047391280532,10,0.08334515569731593
9742,12,Sudden,695,3.5424829754047096,10,0.23012635530903935
9743,13,Gradual,695,5.749625484728313,10,10.132593951791932
9744,0,Sudden,696,1.3608077300013974,10,0.2801723786396906
9745,1,Gradual,696,3.0165302427485585,10,5.832942041568458
9746,2,Sudden,696,1.133418533951044,10,0.3665307560004294
9747,3,Gradual,696,1.1833593379706144,10,0.11663151578977704
9748,4,Sudden,696,0.8407302396371961,10,0.9303479478694499
9749,5,Gradual,696,1.1608159666648135,10,0.21021135698538274
9750,6,Sudden,696,1.6832963172346354,10,0.10001092683523893
9751,7,Gradual,696,1.4999667974188924,10,0.3999730753712356
9752,8,Sudden,696,0.830724022584036,10,0.2400385767687112
9753,9,Gradual,696,0.7605992369353771,10,3.5625310908071697
9754,10,Sudden,696,0.9999743434600532,10,0.4499839716590941
9755,11,Gradual,696,0.583403411321342,10,0.23328216094523668
9756,12,Sudden,696,1.0808387263678014,10,0.09002529550343752
9757,13,Gradual,696,1.1666038324165129,10,3.649791469773845
9758,0,Sudden,697,3.011986939702183,10,0.1600400732131675
9759,1,Gradual,697,0.8333751892205328,10,1.0998880758415908
9760,2,Sudden,697,1.5666135819628835,10,0.23335128324106336
9761,3,Gradual,697,0.9333482449874282,10,0.1335839326493442
9762,4,Sudden,697,0.8606614852324128,10,0.17997011099942029
9763,5,Gradual,697,0.8806899132905528,10,0.19029394362587482
9764,6,Sudden,697,1.0834393315017223,10,1.4164664931595325
9765,7,Gradual,697,0.8166212793439627,10,2.450185302644968
9766,8,Sudden,697,0.8607124316040426,10,0.18006658856756985
9767,9,Gradual,697,1.1708344400394708,10,0.4002523485105485
9768,10,Sudden,697,1.150042952504009,10,0.16659281542524695
9769,11,Gradual,697,0.8000596449710429,10,0.13344660541042686
9770,12,Sudden,697,0.8606885853223503,10,0.16008578659966588
9771,13,Gradual,697,1.3332761838464648,10,2.833104282619388
9772,0,Sudden,698,1.0309205814264715,10,0.14987689186818898
9773,1,Gradual,698,1.5166099299676716,10,6.216259608510882
9774,2,Sudden,698,1.1665964373387396,10,0.30019547510892153
9775,3,Gradual,698,1.0333654205314815,10,0.10001053474843502
9776,4,Sudden,698,0.7905467017553747,10,0.17015767586417496
9777,5,Gradual,698,1.1007926638703793,10,0.1300566274439916
9778,6,Sudden,698,1.7333141560666263,10,0.16663054609671235
9779,7,Gradual,698,1.2999811647459865,10,0.4833176275715232
9780,8,Sudden,698,1.13079827837646,10,0.21012080111540854
9781,9,Gradual,698,3.062102460768074,10,0.2201501412782818
9782,10,Sudden,698,1.0333523694425821,10,0.18328605452552438
9783,11,Gradual,698,0.6167144286446273,10,0.16667521884664893
9784,12,Sudden,698,1.2909405110403895,10,0.2701694597490132
9785,13,Gradual,698,1.6666196793248673,10,0.1333117412905267
9786,0,Sudden,699,0.7205206615617499,10,0.11006239475682378
9787,1,Gradual,699,4.749724868219346,10,2.799817263148725
9788,2,Sudden,699,1.3832451240159571,10,0.3667160887271166
9789,3,Gradual,699,0.9666575202718377,10,0.1333155846223235
9790,4,Sudden,699,0.6904766433872283,10,0.2605336226988584
9791,5,Gradual,699,1.420999251306057,10,0.23014567384961993
9792,6,Sudden,699,1.1170766428112984,10,0.09987117210403085
9793,7,Gradual,699,1.3666198002174497,10,0.4333160878159106
9794,8,Sudden,699,0.890633829170838,10,0.1501204390078783
9795,9,Gradual,699,0.9107088092714548,10,0.3102080363314599
9796,10,Sudden,699,1.0666392389684916,10,0.2000303054228425
9797,11,Gradual,699,0.5167412324808538,10,0.15016187960281968
9798,12,Sudden,699,1.1808393304236233,10,0.15015122760087252
9799,13,Gradual,699,0.733271475051879,10,0.15004577492800308
9800,0,Sudden,700,0.9306181007996202,10,0.240317735937424
9801,1,Gradual,700,1.1166311195120215,10,5.832952908007428
9802,2,Sudden,700,0.8666158760897815,10,0.26673866668716073
9803,3,Gradual,700,1.3333212588913739,10,3.399835067335516
9804,4,Sudden,700,0.8205970590934157,10,0.2000734091270715
9805,5,Gradual,700,1.1207825215533376,10,0.28019215911626816
9806,6,Sudden,700,1.0834076371975243,10,0.14990863157436252
9807,7,Gradual,700,1.0999780260026455,10,0.3833199813961983
9808,8,Sudden,700,0.6205271547660232,10,0.160098765976727
9809,9,Gradual,700,0.03009194415062666,10,1.35087657882832
9810,10,Sudden,700,1.0667883506976068,10,0.2499412912875414
9811,11,Gradual,700,0.5333713856525719,10,0.16664744913578033
9812,12,Sudden,700,0.7805936224758625,10,0.16011174535378814
9813,13,Gradual,700,1.0167225634922943,10,0.10002478154638084
9814,0,Sudden,701,1.34089610457886,10,0.22006502386648208
9815,1,Gradual,701,1.150013371836394,10,1.4165368229150772
9816,2,Sudden,701,0.9666056740097702,10,0.48352559842169285
9817,3,Gradual,701,1.1332872100174427,10,0.11665113642811775
9818,4,Sudden,701,0.5703666745685041,10,0.22011090442538261
9819,5,Gradual,701,0.9206913621164858,10,0.19018497504293919
9820,6,Sudden,701,1.0335778477601707,10,0.16638212744146585
9821,7,Gradual,701,1.1666169632226229,10,0.4499936308711767
9822,8,Sudden,701,0.8306615392211825,10,0.18010371644049883
9823,9,Gradual,701,1.140866557136178,10,2.321497005643323
9824,10,Sudden,701,0.8000517967157066,10,0.23324714647606015
9825,11,Gradual,701,0.933343555778265,10,0.18338143732398748
9826,12,Sudden,701,0.6305075949057937,10,0.18010039580985904
9827,13,Gradual,701,0.633352339562407,10,0.1333709030841419
9828,0,Sudden,702,0.6304888197919354,10,0.22013565595261753
9829,1,Gradual,702,3.916492451680824,10,0.4499734074342996
9830,2,Sudden,702,1.1999376388266683,10,0.8832668573595583
9831,3,Gradual,702,1.2999654980376363,10,0.09999604569748044
9832,4,Sudden,702,0.8005076460540295,10,0.2402256727218628
9833,5,Gradual,702,0.9506821859395131,10,0.2101192920235917
9834,6,Sudden,702,1.3665884085930884,10,0.18345146533101797
9835,7,Gradual,702,1.0166630544699728,10,0.516620796173811
9836,8,Sudden,702,0.8806539929937571,10,0.20010142237879336
9837,9,Gradual,702,0.7004896041471511,10,0.25016692420467734
9838,10,Sudden,702,0.9166171136312187,10,0.16664744960144162
9839,11,Gradual,702,0.7500701788812876,10,0.1666589193046093
9840,12,Sudden,702,0.9106704741716385,10,1.0011180602014065
9841,13,Gradual,702,1.066677754472039,10,0.18326783780867117
9842,0,Sudden,703,1.030677896575071,10,0.220141391037032
9843,1,Gradual,703,4.949743703240529,10,0.5999188639689237
9844,2,Sudden,703,0.9333172952756286,10,0.41662496142089367
9845,3,Gradual,703,1.3833149052225053,10,1.1833240212872624
9846,4,Sudden,703,0.7505689056124538,10,0.1800353100989014
9847,5,Gradual,703,0.9606753037078306,10,0.22012901154812425
9848,6,Sudden,703,1.083334892988205,10,0.13330987002700567
9849,7,Gradual,703,0.9333115601912141,10,0.4499881980009377
9850,8,Sudden,703,1.611164002213627,10,0.19008355285041034
9851,9,Gradual,703,0.8607320520095527,10,0.35011591110378504
9852,10,Sudden,703,0.8832004512660205,10,0.2669107182882726
9853,11,Gradual,703,0.5999819496646523,10,0.133386236615479
9854,12,Sudden,703,0.9807213060557842,10,0.1100945402868092
9855,13,Gradual,703,0.7833567616053188,10,0.1666415631516429
9856,0,Sudden,704,1.0606380015378818,11,0.1603325626347214
9857,1,Gradual,704,0.9001176590099931,11,0.26677217171527445
9858,2,Sudden,704,1.950002686586231,11,0.3001251448877156
9859,3,Gradual,704,1.016847975552082,11,0.1167341461405158
9860,4,Sudden,704,0.7606517958920449,11,0.1901145779993385
9861,5,Gradual,704,1.3310554563067853,11,0.1602110550738871
9862,6,Sudden,704,1.250143829267472,11,0.33334047673270106
9863,7,Gradual,704,1.28341228608042,11,0.5167741337791085
9864,8,Sudden,704,1.2617145804688334,11,0.1795015214011073
9865,9,Gradual,704,0.6304273018613458,11,0.1500081499107182
9866,10,Sudden,704,1.1500933608040214,11,0.4333779658190906
9867,11,Gradual,704,0.9003630592487752,11,0.14937044167891145
9868,12,Sudden,704,1.0309540340676904,11,1.5811719712801278
9869,13,Gradual,704,1.1169024938208167,11,3.2498049321002327
9870,0,Sudden,705,1.3111367278033867,11,0.1399799392092973
9871,1,Gradual,705,0.6504335401114076,11,0.316447718301788
9872,2,Sudden,705,1.1168327517807484,11,0.2667368557304144
9873,3,Gradual,705,3.800152496434748,11,1.266498654615134
9874,4,Sudden,705,0.9705663158092648,11,0.14041490061208606
9875,5,Gradual,705,6.44782002363354,11,2.6386521697277203
9876,6,Sudden,705,1.0503601310774684,11,0.1998917586170137
9877,7,Gradual,705,1.0668429844081402,11,0.26665958343073726
9878,8,Sudden,705,1.4210732050705701,11,0.1702440173830837
9879,9,Gradual,705,1.1610858226194978,11,0.15021763532422483
9880,10,Sudden,705,1.2499277079477906,11,0.18356948671862483
9881,11,Gradual,705,0.6168188671581447,11,0.16721159731969237
9882,12,Sudden,705,1.0809818040579557,11,0.1601494774222374
9883,13,Gradual,705,1.0165921660718595,11,2.583459932526239
9884,0,Sudden,706,3.592277431045659,11,0.18015303020365536
9885,1,Gradual,706,1.1502068545669317,11,0.29996426147408783
9886,2,Sudden,706,1.150163690559566,11,0.1667564152739942
9887,3,Gradual,706,0.5501984539441764,11,0.11670818692073226
9888,4,Sudden,706,1.0105908983387053,11,0.19077954650856555
9889,5,Gradual,706,1.971971215447411,11,0.20979661191813648
9890,6,Sudden,706,1.183501270134002,11,0.20001762779429555
9891,7,Gradual,706,1.150126262102276,11,0.3167073051445186
9892,8,Sudden,706,0.5906751831062138,11,0.1301037163939327
9893,9,Gradual,706,0.8406872570049018,11,0.8607245055027306
9894,10,Sudden,706,1.3001290690153837,11,0.20007739309221506
9895,11,Gradual,706,0.7168433768674731,11,0.16670570522546768
9896,12,Sudden,706,0.7208000291138887,11,0.19007781753316522
9897,13,Gradual,706,2.5165195721401687,11,0.15016168374495464
9898,0,Sudden,707,0.7406788957305253,11,0.13012313237413764
9899,1,Gradual,707,0.8000207066070288,11,0.2835191390477121
9900,2,Sudden,707,1.1167530650272965,11,0.20012659393250942
9901,3,Gradual,707,0.683331114705652,11,0.16680053854361176
9902,4,Sudden,707,0.6519199416507035,11,0.15879314416088164
9903,5,Gradual,707,1.2643911038758233,11,1.3476259326562285
9904,6,Sudden,707,1.550152763724327,11,1.3165542697533965
9905,7,Gradual,707,0.8001981913112104,11,0.33330848161131144
9906,8,Sudden,707,0.6506510952021927,11,0.1501382482238114
9907,9,Gradual,707,3.4823769649956375,11,0.2904041197616607
9908,10,Sudden,707,1.3335596164688468,11,0.14993066620081663
9909,11,Gradual,707,0.7001673430204391,11,0.8333268938586116
9910,12,Sudden,707,0.590911231469363,11,0.1499532125890255
9911,13,Gradual,707,2.1671003688861674,11,0.1662884034740273
9912,0,Sudden,708,0.760610744706355,11,0.17024551308713853
9913,1,Gradual,708,0.6834390896838158,11,0.31673718779347837
9914,2,Sudden,708,0.8834283440373838,11,0.2834877474233508
9915,3,Gradual,708,4.869924213737249,11,1.3633934534154832
9916,4,Sudden,708,1.4308244129642844,11,0.15037252428010106
9917,5,Gradual,708,1.290885272086598,11,0.0808112578233704
9918,6,Sudden,708,0.9668356794863939,11,0.1667530951090157
9919,7,Gradual,708,1.0168257490731776,11,0.28339508082717657
9920,8,Sudden,708,0.510486947838217,11,0.18020996847189963
9921,9,Gradual,708,0.9408617275767028,11,0.2902335731778294
9922,10,Sudden,708,0.7333657718263566,11,0.13373848982155323
9923,11,Gradual,708,0.6500206161290407,11,0.1668795677833259
9924,12,Sudden,708,0.5606282148510218,11,0.230193970259279
9925,13,Gradual,708,0.9334864496850059,11,0.1499989888161508
9926,0,Sudden,709,0.5806605553952977,11,0.1804959282744676
9927,1,Gradual,709,0.6334843363147229,11,0.23352725873701274
9928,2,Sudden,709,3.316799367778003,11,0.28326226864010096
9929,3,Gradual,709,1.7501510023139417,11,2.5165966819040477
9930,4,Sudden,709,0.5806590463034809,11,0.19003851246088743
9931,5,Gradual,709,0.911072239279747,11,0.26001092698425055
9932,6,Sudden,709,0.9501988855190575,11,0.1666655601002276
9933,7,Gradual,709,1.100230670068413,11,0.3499461808241904
9934,8,Sudden,709,0.810554864583537,11,0.1203659656457603
9935,9,Gradual,709,0.7707574677187949,11,0.28042760374955833
9936,10,Sudden,709,0.9502254482358694,11,0.18330839090049267
9937,11,Gradual,709,0.5502246031537652,11,0.15017757518216968
9938,12,Sudden,709,0.6205072323791683,11,0.10020797606557608
9939,13,Gradual,709,0.7502077454246319,11,0.1499947629745293
9940,0,Sudden,710,2.441673390334472,11,0.15010689909104258
9941,1,Gradual,710,0.9667750087101012,11,1.983325173612684
9942,2,Sudden,710,0.9335463955067098,11,0.31660377234220505
9943,3,Gradual,710,2.166838270612061,11,0.15005700523033738
9944,4,Sudden,710,0.7707594374660403,11,0.21014543273486197
9945,5,Gradual,710,3.722619593841955,11,0.4104163144947961
9946,6,Sudden,710,1.0002423818223178,11,0.18323081638664007
9947,7,Gradual,710,1.0834414442069829,11,0.3002787842415273
9948,8,Sudden,710,0.8809262637514621,11,0.8305386852007359
9949,9,Gradual,710,0.6813488565385342,11,0.21952772210352123
9950,10,Sudden,710,1.1834961385466158,11,0.20010878471657634
9951,11,Gradual,710,0.7338197468779981,11,0.14967953087761998
9952,12,Sudden,710,0.6208006325177848,11,0.1599677624180913
9953,13,Gradual,710,0.6831569094483712,11,0.1835286326459027
9954,0,Sudden,711,0.8907658727839589,11,0.7705608223332092
9955,1,Gradual,711,2.749839569441974,11,0.4501726252492517
9956,2,Sudden,711,0.9501028987579048,11,0.21674437168985605
9957,3,Gradual,711,1.0837200838141143,11,0.14998908806592226
9958,4,Sudden,711,0.7906906828284264,11,0.2201670480426401
9959,5,Gradual,711,2.3418385210679844,11,0.16006254381500185
9960,6,Sudden,711,1.0833360999822617,11,0.16683942265808582
9961,7,Gradual,711,0.8667402360588312,11,0.3004188402555883
9962,8,Sudden,711,0.800773949129507,11,0.21031308104284108
9963,9,Gradual,711,0.7405215401668102,11,0.16034839791245759
9964,10,Sudden,711,1.050512261223048,11,0.29968867683783174
9965,11,Gradual,711,0.5669582891277969,11,0.13326338585466146
9966,12,Sudden,711,0.7006996930576861,11,0.21043955720961094
9967,13,Gradual,711,1.1170304764727916,11,0.19990256415076146
9968,0,Sudden,712,0.7504454504232854,11,0.1303262752480805
9969,1,Gradual,712,0.9833137032110244,11,0.33353848732076585
9970,2,Sudden,712,0.6501410519704223,11,0.2000481141731143
9971,3,Gradual,712,0.5501887942664325,11,0.13342545926570892
9972,4,Sudden,712,0.720616347156465,11,0.24031984875909984
9973,5,Gradual,712,1.1709216753952205,11,0.1802157035563141
9974,6,Sudden,712,1.1335739842616022,11,0.1833645338192582
9975,7,Gradual,712,1.1167750996537507,11,0.4000838524661958
9976,8,Sudden,712,0.6904907512944192,11,0.1603625847492367
9977,9,Gradual,712,1.1710475475993007,11,0.16010389756411314
9978,10,Sudden,712,0.7668213723227382,11,0.25003395741805434
9979,11,Gradual,712,3.0333436164073646,11,0.15007585380226374
9980,12,Sudden,712,0.6306621432304382,11,0.21016517328098416
9981,13,Gradual,712,0.7002468193750246,11,0.24991842615236237
9982,0,Sudden,713,0.7204252779483795,11,0.18033051618840545
9983,1,Gradual,713,1.1170989791862667,11,0.4328557741828263
9984,2,Sudden,713,0.9001206774264574,11,0.25002610962837934
9985,3,Gradual,713,0.5999717460945249,11,0.10024899942800403
9986,4,Sudden,713,0.760457104537636,11,0.21031959843821824
9987,5,Gradual,713,1.7913377484073862,11,0.23028724256437272
9988,6,Sudden,713,0.9668408110737801,11,0.19996239012107253
9989,7,Gradual,713,1.0668236664496362,11,0.3833516757003963
9990,8,Sudden,713,0.7807309650816023,11,0.1801767647266388
9991,9,Gradual,713,0.6604368404950947,11,0.15033958363346756
9992,10,Sudden,713,0.7838855790905654,11,0.2329383585602045
9993,11,Gradual,713,1.3204501839354634,11,1.0797495772130787
9994,12,Sudden,713,1.801222199574113,11,0.19038117909803987
9995,13,Gradual,713,1.150260085501941,11,0.23321336971821438
9996,0,Sudden,714,0.6312328721396625,11,0.149457324645482
9997,1,Gradual,714,1.0334788428153843,11,0.3833148505073041
9998,2,Sudden,714,0.9834145195782185,11,0.3000952620059252
9999,3,Gradual,714,0.4833655864931643,11,0.10020311735570431
10000,4,Sudden,714,0.6606768190395087,11,0.24015775718726218
10001,5,Gradual,714,2.111606215708889,11,0.21018449205439538
10002,6,Sudden,714,0.9335578656755388,11,0.21654273895546794
10003,7,Gradual,714,1.0667349235154688,11,0.5000718394294381
10004,8,Sudden,714,0.8507814952172339,11,0.150080292718485
10005,9,Gradual,714,0.5706940786913037,11,0.20008331118151546
10006,10,Sudden,714,0.9333064290694892,11,0.1502614882774651
10007,11,Gradual,714,0.9001137353479862,11,0.11674400931224227
10008,12,Sudden,714,0.9508041338995099,11,1.0608419263735414
10009,13,Gradual,714,1.2499244630689645,11,0.16687126786382578
10010,0,Sudden,715,0.6105165232438594,11,0.19020241545513272
10011,1,Gradual,715,1.0333934205118567,11,0.36674174573272467
10012,2,Sudden,715,0.7502808668650687,11,0.4833450950682163
10013,3,Gradual,715,0.5672719138674438,11,0.1663601342588663
10014,4,Sudden,715,0.6809138350654393,11,0.19986996450461447
10015,5,Gradual,715,0.8407518534222618,11,0.2502934002550319
10016,6,Sudden,715,0.8832415021024644,11,0.2833824031986296
10017,7,Gradual,715,0.9668088154867291,11,0.3668045294471085
10018,8,Sudden,715,0.7507609692402184,11,0.14012279361486435
10019,9,Gradual,715,0.660473968135193,11,0.13034459459595382
10020,10,Sudden,715,1.0501108071766794,11,0.23338388232514262
10021,11,Gradual,715,0.9834812269546092,11,0.13353957422077656
10022,12,Sudden,715,0.860808118712157,11,0.2403365047648549
10023,13,Gradual,715,1.0332163278089865,11,0.18359322766445985
10024,0,Sudden,716,0.8707636934705079,11,0.14004664740059525
10025,1,Gradual,716,0.8001674034167081,11,0.33334772125817835
10026,2,Sudden,716,0.7996714715845883,11,0.2838493576273322
10027,3,Gradual,716,0.6501739737577736,11,2.1832153536379337
10028,4,Sudden,716,0.9019649925176054,11,0.8592998541425914
10029,5,Gradual,716,1.1209289197577164,11,0.190289415884763
10030,6,Sudden,716,1.1335205575451255,11,0.1833337456919253
10031,7,Gradual,716,1.2339951186440885,11,0.46616196166723967
10032,8,Sudden,716,0.7407615126576275,11,0.17010576906614006
10033,9,Gradual,716,0.7207112845499068,11,0.2802404554095119
10034,10,Sudden,716,0.8667064299806952,11,0.20016764476895332
10035,11,Gradual,716,1.9005981967784464,11,0.16624146746471524
10036,12,Sudden,716,0.5805362705141306,11,0.2805860759690404
10037,13,Gradual,716,1.0336132551401533,11,0.2999490786005481
10038,0,Sudden,717,1.2308463874505833,11,0.13011347327847034
10039,1,Gradual,717,0.7168325104285032,11,0.39999812841415405
10040,2,Sudden,717,0.9667771216481924,11,0.21673320326954126
10041,3,Gradual,717,1.2008550916798413,11,0.16603684844449162
10042,4,Sudden,717,0.6505915140733123,11,0.2602058171760291
10043,5,Gradual,717,0.7104618941666558,11,0.21035745332483202
10044,6,Sudden,717,0.9834993379190564,11,0.21668339893221855
10045,7,Gradual,717,1.166740719228983,11,2.0665918490849435
10046,8,Sudden,717,0.7305338559672236,11,0.1303427831735462
10047,9,Gradual,717,0.700652604456991,11,0.17015617829747498
10048,10,Sudden,717,0.7833977974951267,11,0.20007286500185728
10049,11,Gradual,717,0.6832797159440815,11,0.14968979358673096
10050,12,Sudden,717,0.7505753301084042,11,0.25038244668394327
10051,13,Gradual,717,1.3168092838131997,11,0.3166698310178617
10052,0,Sudden,718,0.7805163331795484,11,0.16031113150529563
10053,1,Gradual,718,0.9167182319797575,11,0.3668495041783899
10054,2,Sudden,718,1.0334181720390916,11,0.316688590683043
10055,3,Gradual,718,0.83348682615906,11,0.16671964200213552
10056,4,Sudden,718,0.7907751998864114,11,0.2000450356863439
10057,5,Gradual,718,0.6204085266217589,11,0.25067795999348164
10058,6,Sudden,718,1.0668426821939647,11,0.28341621020808816
10059,7,Gradual,718,1.2333268336951733,11,0.36683501582592726
10060,8,Sudden,718,0.9315643790178001,11,0.13947200030088425
10061,9,Gradual,718,0.6012131439056247,11,1.3005650672130287
10062,10,Sudden,718,0.8834666782058775,11,0.25008708238601685
10063,11,Gradual,718,0.8501414745114744,11,0.16675400082021952
10064,12,Sudden,718,0.8010513512417674,11,0.26995635218918324
10065,13,Gradual,718,1.0668721432175516,11,0.23327011674518872
10066,0,Sudden,719,0.780951596214436,11,0.9003235495183617
10067,1,Gradual,719,0.9167927876114845,11,0.3334512540604919
10068,2,Sudden,719,0.8167833699844778,11,0.3000460611656308
10069,3,Gradual,719,1.4002027250826359,11,0.133295058272779
10070,4,Sudden,719,0.7306956150569022,11,0.2601433349773288
10071,5,Gradual,719,0.930750283645466,11,0.3303005240159109
10072,6,Sudden,719,1.0167629653587937,11,0.30014959443360567
10073,7,Gradual,719,1.1501006046310067,11,0.35042430367320776
10074,8,Sudden,719,0.630543515086174,11,0.16013891226612031
10075,9,Gradual,719,0.7706983047537506,11,0.22024643211625516
10076,10,Sudden,719,1.150177575647831,11,0.23345481557771564
10077,11,Gradual,719,1.6335800210945308,11,0.13336631515994668
10078,12,Sudden,719,0.8007178045809269,11,0.2902728137560189
10079,13,Gradual,719,1.5832413961106795,11,0.18446646779011644
10080,0,Sudden,720,0.8306648568250239,11,0.14018398767802864
10081,1,Gradual,720,0.7674887517932802,11,0.33272380754351616
10082,2,Sudden,720,1.9667342598550022,11,0.31670458847656846
10083,3,Gradual,720,1.0336153553798795,11,0.16669700294733047
10084,4,Sudden,720,0.7307182534132153,11,0.21012309612706304
10085,5,Gradual,720,0.9513622588710859,11,0.21961767401080579
10086,6,Sudden,720,1.1332495007663965,11,0.20041787438094616
10087,7,Gradual,720,1.1668315748684108,11,0.41691654408350587
10088,8,Sudden,720,0.6002659318037331,11,0.18022023141384125
10089,9,Gradual,720,0.7407210643868893,11,0.2201561783440411
