Block,p_id,Rotation,Emphasis,initsignederrors_mean,initsignederrorsdegrees_mean,initerrors_mean,initerrorsdegrees_mean,initwashoutsignederrors_mean
4,14,Gradual,Speed,0.0771853612490584,4.42239543976366,0.11399012302646634,6.531152955593546,0.11399012302646634
4,15,Gradual,Accuracy,-0.002990501470549834,-0.17134311289017157,0.08265561480260399,4.735817881248264,0.08265561480260399
4,16,Sudden,Speed,1.0625719437458303,60.880887805648406,1.266210230401173,72.54850217827479,1.266210230401173
4,17,Sudden,Accuracy,-0.06669623854971107,-3.821412978296188,0.1355478388602533,7.766319088811886,0.1355478388602533
4,18,Gradual,Speed,0.06106181359948256,3.498584208664884,0.2800636259848045,16.046463764059713,0.2800636259848045
4,19,Gradual,Accuracy,0.008732274602701654,0.5003224802840824,0.08415956634131447,4.821987957008581,0.08415956634131447
4,20,Sudden,Speed,0.34246049730510747,19.62154114553396,0.44677084930483413,25.598084074642305,0.44677084930483413
4,21,Sudden,Accuracy,1.4328147115672814,82.0942357970596,1.5236834869728844,87.30063311732283,1.5236834869728844
4,22,Gradual,Speed,0.21782564123297743,12.480489912380447,0.33691048059906864,19.303548612050836,0.33691048059906864
4,23,Gradual,Accuracy,-0.06405288942788039,-3.6699602298356773,0.1467967701547319,8.410835376018145,0.1467967701547319
4,24,Sudden,Speed,0.6796241143907802,38.93959340990798,0.9421220902621152,53.9796195580624,0.9421220902621152
4,25,Sudden,Accuracy,0.4080841541482884,23.381499718863033,0.5621903043853486,32.211131724455576,0.5621903043853486
4,26,Gradual,Speed,0.10332351394356203,5.920001273427217,0.17335067926315068,9.932262297504536,0.17335067926315068
4,27,Gradual,Accuracy,-0.10499170055334531,-6.015581325608038,0.1529120083626154,8.761212716047014,0.1529120083626154
4,28,Sudden,Speed,-0.07481718873804893,-4.286709149723918,0.19510504872412468,11.178695853586634,0.19510504872412468
4,29,Sudden,Accuracy,-0.08218349139999283,-4.7087672028692875,1.1442551036909856,65.56098812779786,1.1442551036909856
4,30,Gradual,Speed,0.14098688103904053,8.077953250250035,0.18540984383774892,10.623201532082689,0.18540984383774892
4,31,Gradual,Accuracy,0.1259759978854921,7.217892998787682,0.1488137737438109,8.526401168935111,0.1488137737438109
4,32,Sudden,Speed,1.1673240830533156,66.88274328293377,1.2264788093261214,70.27205943661718,1.2264788093261214
4,33,Sudden,Accuracy,0.4554529272437891,26.095530497948065,0.5647271652285367,32.356483143982246,0.5647271652285367
4,34,Gradual,Speed,-0.009497445882727601,-0.5441635652341923,0.1143919052273391,6.5541733799870325,0.1143919052273391
4,35,Gradual,Accuracy,0.06787021697384768,3.888676987238635,0.10240677707934837,5.867476120183719,0.10240677707934837
4,36,Sudden,Speed,0.2931169524294067,16.794364277941927,0.46538411006396513,26.664545359116985,0.46538411006396513
4,37,Sudden,Accuracy,0.08820724803143068,5.053903034664616,0.3665597754786639,21.00232807419049,0.3665597754786639
4,38,Gradual,Speed,0.1246752515509667,7.1433657236022645,0.260918516865415,14.949529813201272,0.260918516865415
4,39,Gradual,Accuracy,-0.006566141038982902,-0.37621216922136574,0.10818761465818777,6.198693715501842,0.10818761465818777
4,40,Sudden,Speed,0.6890326952673624,39.478665385343646,2.068689203501661,118.52716048492506,2.068689203501661
4,41,Sudden,Accuracy,-0.10791627428219148,-6.18314705714576,0.19845198393375468,11.370461115402167,0.19845198393375468
4,42,Gradual,Speed,0.2797928212567007,16.030947796067174,0.40453309226763395,23.178038860311744,0.40453309226763395
4,43,Gradual,Accuracy,0.05867536010573446,3.361850495468869,0.15353215642804532,8.796744582869353,0.15353215642804532
4,44,Sudden,Speed,1.4249069641042627,81.64115524197334,1.5817709638020054,90.62880038219542,1.5817709638020054
4,45,Sudden,Accuracy,-0.2679059343913447,-15.349879347132788,1.374131232286679,78.73192010713768,1.374131232286679
4,46,Gradual,Speed,-0.022026295868230426,-1.2620137915560476,0.19291868274623403,11.053426310582507,0.19291868274623403
4,47,Gradual,Accuracy,-0.028089404682390292,-1.609404337335976,0.1869297407876727,10.71028521260813,0.1869297407876727
4,48,Sudden,Speed,1.1324777795054153,64.88619715800733,1.5885989162752692,91.02001324162936,1.5885989162752692
4,49,Sudden,Accuracy,-0.02013241833688571,-1.1535026020953396,0.10289849253493767,5.895649340510339,0.10289849253493767
4,50,Gradual,Speed,-0.01889348798867018,-1.082517122031917,0.15450318252595183,8.852380280076453,0.15450318252595183
